incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
07-Sep-14,California,Manteca,1200 block of Glenn Drive,1,1,N/A,Intentional,Child
06-Sep-14,New Jersey,Scotch Plains,300 block of Jerusalem Road,2,0,N/A,Intentional,Child
06-Sep-14,Alabama,Pleasant Grove,300 block of Eighth Street,3,0,N/A,Intentional,Child
06-Sep-14,Alabama,Greensboro,N/A,1,0,N/A,Intentional,Child
05-Sep-14,Virginia,Richmond,1500 block of Mechanicsville Turnpike,1,0,N/A,Intentional,Child
03-Sep-14,Ohio,Springfield,727 Burt Street,3,0,N/A,Intentional,Child
02-Sep-14,Oklahoma,Tulsa,2100 block of South 109th East Avenue,4,0,N/A,Intentional,Child
02-Sep-14,Arizona,Tucson,1300 block of North Bonanza Avenue,3,0,N/A,Intentional,Child
02-Sep-14,Arizona,San Tan Valley,500 block of E. Red Rock Trail,1,0,N/A,Intentional,Child
27-Aug-14,Kentucky,Louisville,110 block of South 37th Street,1,1,N/A,Intentional,Child
27-Aug-14,New Mexico,Bloomfield,414 Ruth Lane,1,0,N/A,Intentional,Child
27-Aug-14,Missouri,Callaway County,7576 Primrose Lane,1,0,N/A,Intentional,Child
26-Aug-14,Oklahoma,Tulsa,2190 S. 109th East Avenue,4,0,N/A,Intentional,Child
24-Aug-14,Georgia,Paulding County,100 block of Gilbert’s Way,3,0,N/A,Intentional,Child
22-Aug-14,Illinois,Chicago,4300 block of West Monroe Street,1,0,N/A,Intentional,Child
20-Aug-14,Illinois,Chicago,1200 block of East 71st Street,1,0,N/A,Intentional,Child
17-Aug-14,Tennessee,Clarksville,2600 block of Arthurs Court,1,0,N/A,Intentional,Child
16-Aug-14,Maryland,Suitland,4600 block of Branch Avenue,2,0,N/A,Intentional,Child
16-Aug-14,Louisiana,Baton Rouge,8900 block of Prescott Road,1,1,N/A,Intentional,Child
16-Aug-14,Kentucky,Inez,Upper James Lane,3,0,N/A,Intentional,Child
15-Aug-14,Tennessee,Memphis,4029 Chinaberry Cove,3,0,N/A,Intentional,Child
10-Aug-14,Tennessee,Sparta,8504 Old Kentucky Rd,1,0,N/A,Intentional,Child
10-Aug-14,Maryland,Landover,6900 block of Forest Terrace,1,0,N/A,Intentional,Child
06-Aug-14,Oklahoma,Hobart,200 block of Monroe,1,0,N/A,Intentional,Child
05-Aug-14,North Carolina,Weldon,606 Cedar Street,1,1,N/A,Intentional,Child
03-Aug-14,Virginia,Culpeper,4400 block of Rixeyville Road,5,0,N/A,Intentional,Child
01-Aug-14,Pennsylvania,Philadelphia,1500 block of South Etting Street,1,3,N/A,Intentional,Child
30-Jul-14,Idaho,Chubbuck,600 block of Canal Street,1,0,N/A,Intentional,Child
30-Jul-14,Michigan,Detroit,600 block of East Street,1,1,N/A,Intentional,Child
29-Jul-14,Kansas,Wichita,500 block of East Lincoln,1,0,N/A,Intentional,Child
26-Jul-14,Pennsylvania,Crum Lynne,Haverford Road,2,1,N/A,Intentional,Child
26-Jul-14,Maine,Saco,35 Water Street,5,0,N/A,Intentional,Child
25-Jul-14,South Carolina,Pelzer,Hindman Street,1,0,N/A,Intentional,Child
23-Jul-14,Virginia,Norfolk,400 block of Woodford Street,2,0,N/A,Intentional,Child
23-Jul-14,North Carolina,Wilson,400 Parkview Street,1,0,N/A,Intentional,Child
18-Jul-14,Kansas,Leavenworth,20th Street and Metropolitan Avenue,1,1,N/A,Intentional,Child
18-Jul-14,Illinois,Chicago,3900 West Gladys Avenue,1,0,N/A,Intentional,Child
09-Jul-14,Texas,Spring,711 Leaflet Lane,6,1,N/A,Intentional,Child
02-Jul-14,Alabama,Birmingham (Midfield),N/A,1,0,N/A,Intentional,Child
02-Jul-14,Arizona,Phoenix,363rd and Durango,1,0,N/A,Intentional,Child
01-Jul-14,Michigan,Detroit,30100 Carlysle St,1,2,N/A,Intentional,Child
25-Jun-14,Virginia,Virginia Beach,2200 block of Chicks Beach Court,2,0,N/A,Intentional,Child
17-Jun-14,Ohio,Frazeysburg,43 1st St ,1,0,N/A,Intentional,Child
15-Jun-14,Virginia,Chesterfield,5700 Fox Maple Terrace,4,0,N/A,Intentional,Child
13-Jun-14,Georgia,High,300 block of Moon Lake Road,1,1,N/A,Intentional,Child
10-Jun-14,Ohio,Cleveland,2700 block of Washington Avenue,1,0,N/A,Intentional,Child
08-Jun-14,Florida,Fort Myers,17372 Phlox Drive,5,0,N/A,Intentional,Child
01-Jun-14,Missouri,Joplin,11319 Hwy FF  (32nd St),1,0,N/A,Intentional,Child
31-May-14,Louisiana,West Monroe,1616 Arkansas Rd,3,0,N/A,Intentional,Child
28-May-14,Florida,Palm Beach County,Quail Lake Drive ,1,0,N/A,Intentional,Child
27-May-14,Arizona,Payson,303 S. Ash Street,1,0,N/A,Intentional,Child
26-May-14,Nevada,Las Vegas,5200 block of Pebble Beach Boulevard,1,0,N/A,Intentional,Child
24-May-14,Vermont,Cabot,Vermont 215,1,0,N/A,Intentional,Child
24-May-14,Texas,Boerne,100 block of Becker Street,1,0,N/A,Intentional,Child
24-May-14,Texas,Ector County,12000 block of South Beryl Avenue,2,1,N/A,Intentional,Child
22-May-14,Mississippi,Jackson,422 Queen Marie Lane,1,0,N/A,Intentional,Child
21-May-14,Wisconsin,Milwaukee,N. 28th Street and Clarke Street,1,0,N/A,Intentional,Child
18-May-14,Texas,San Antonio,1400 block of Aransas Avenue,1,0,N/A,Intentional,Child
17-May-14,Indiana,Merrillville,6400 block of Cleveland Street,1,0,N/A,Intentional,Child
10-May-14,Georgia,Stone Mountain,1100 To Lani Farm Road,1,3,N/A,Intentional,Child
03-May-14,Pennsylvania,Dingmans Ferry,123 Keystone Dr,1,0,N/A,Intentional,Child
29-Apr-14,Kansas,Wichita,1300 block of North Pennsylvania Avenue,1,0,N/A,Intentional,Child
28-Apr-14,North Carolina,Durham,Macon Street and Washington ,1,0,N/A,Intentional,Child
26-Apr-14,Kentucky,Louisville,2700 Narragansett Drive,1,0,N/A,Intentional,Child
26-Apr-14,Indiana,Noble County,5000 W. County Road 1100,1,0,N/A,Intentional,Child
25-Apr-14,North Carolina,Fayetteville,Peele Street,1,0,N/A,Intentional,Child
25-Apr-14,North Carolina,Fayetteville,2101 Hyde Place,1,0,N/A,Intentional,Child
21-Apr-14,Tennessee,Memphis,4000 block of Orleans Road,1,0,N/A,Intentional,Child
21-Apr-14,Virginia,Wirz,Double Oaks Lane,1,0,N/A,Intentional,Child
21-Apr-14,Iowa,Des Moines,2746 Fleur Dr.,1,0,N/A,Intentional,Child
18-Apr-14,Nebraska,Hastings,North Saunders Avenue,1,0,N/A,Intentional,Child
18-Apr-14,Utah,Wellsville,3616 West 2200 South,1,0,N/A,Intentional,Child
13-Apr-14,North Carolina,Charlotte,700 Glasgow Road,1,0,N/A,Intentional,Child
12-Apr-14,South Carolina,Gaston,Wild Bird Lane,1,1,N/A,Intentional,Child
10-Apr-14,Ohio,Columbus,Roswell Drive,1,0,N/A,Intentional,Child
09-Apr-14,Indiana,South Bend,Campeau and Frances,1,0,N/A,Intentional,Child
06-Apr-14,Virginia,Orange County,Matthews Mill Road,1,0,N/A,Intentional,Child
05-Apr-14,Pennsylvania,Philadelphia,3800 Wallace Street,1,0,N/A,Intentional,Child
04-Apr-14,Georgia,Savannah,1400 Church Street ,1,0,N/A,Intentional,Child
04-Apr-14,Georgia,Waycross, 4900 Jana Lane,1,0,N/A,Intentional,Child
03-Apr-14,Oklahoma,Bokoshe,Buck Creek Road,1,0,N/A,Intentional,Child
26-Mar-14,Missouri,Saint Louis,3600  block of Tholozan Avenue,1,0,N/A,Intentional,Child
21-Mar-14,South Carolina,Rock Hill,800 Idlewild Drive ,2,1,N/A,Intentional,Child
12-Mar-14,Ohio,Kent,695 Johnson Rd,1,0,N/A,Intentional,Child
11-Mar-14,Oklahoma,Broken Arrow,3500 block of East Aurora,1,0,N/A,Intentional,Child
10-Mar-14,Texas,Eureka,SE 3144,1,0,N/A,Intentional,Child
05-Mar-14,Alabama,Mobile,2600 block of Wealthy Street ,1,0,N/A,Intentional,Child
05-Mar-14,California,Nuevo, 31000 block of Wolfskill Avenue,1,0,N/A,Intentional,Child
01-Mar-14,Florida,Pensacola,1500 block of Fairfield Dr,1,0,N/A,Intentional,Child
01-Mar-14,Ohio,Cincinnati,3600 block of Lasalle Av,1,0,N/A,Intentional,Child
